AHR_01	0.795048902500001
AHRARNT_01	0.877042805
AHRARNT_02	0.793974557000004
AHRHIF_Q6	0.966283324499997
AHR_Q5	0.918718927500008
ALPHACP1_01	0.789509770000003
ALX4_01	0.699844269500015
AML_Q6	0.854356717
AP1_01	0.868892293500006
AP1_C	0.887324000000003
AP1FJ_Q2	0.910559780000007
AP1_Q2	0.900696618
AP1_Q2_01	0.90527154
AP1_Q4	0.893092354000008
AP1_Q4_01	0.925277
AP1_Q6	0.909918045
AP1_Q6_01	0.93086931
AP2ALPHA_01	0.968167
AP2GAMMA_01	0.937905360000025
AP2_Q3	0.8853619565
AP2_Q6	0.903473330000002
AP2_Q6_01	0.8852716625
AR_01	0.820848696000002
ARNT_01	0.870261836000004
ARNT_02	0.840478613999994
AR_Q2	0.808748204000003
AR_Q6	0.941290795000002
ATF1_Q6	0.86693462
ATF3_Q6	0.844029746000005
ATF4_Q2	0.901121574999999
BACH1_01	0.783727464
BACH2_01	0.864189024
BRACH_01	0.707854806500003
CACBINDINGPROTEIN_Q6	0.870217620000004
CART1_01	0.830171636
CDX2_Q5	0.8684401585
CDX_Q5	0.8792778405
CEBP_01	0.922066696500005
CEBPA_01	0.923233740000001
CEBPB_01	0.902887381
CEBPB_02	0.909759859500002
CEBP_C	0.855268636
CEBPDELTA_Q6	0.903575024000026
CEBPGAMMA_Q6	0.87535374
CEBP_Q2	0.917051914
CEBP_Q2_01	0.920769619500005
CEBP_Q3	0.947606785999998
CETS1P54_01	0.917896328999998
CHOP_01	0.853717675000006
CHX10_01	0.854570642000003
CMYB_01	0.8410878855
COMP1_01	0.8383598295
COREBINDINGFACTOR_Q6	0.893623784000002
COUP_01	0.8282331775
COUP_DR1_Q6	0.78773922
CP2_01	0.884915769999998
CP2_02	0.843244582500007
CREB_01	0.918442399999997
CREB_02	0.909803325
CREBATF_Q6	0.932560878
CREBP1CJUN_01	0.907077299500036
CREBP1_Q2	0.872660521500003
CREB_Q2	0.883634422000004
CREB_Q2_01	0.887607180500004
CREB_Q3	1.05359
CREB_Q4	0.891848584
CREB_Q4_01	0.909902280000005
CREL_01	0.879411332
CRX_Q4	0.900014141999989
DEC_Q1	0.867466719999999
DR1_Q3	0.817974025999998
DR3_Q4	0.839944290500007
DR4_Q2	0.833812737500004
E12_Q6	0.863450565000001
E2A_Q2	0.854643266000007
E2A_Q6	0.882956410000016
E2F_01	0.801878229500002
E2F_02	0.894479
E2F_03	0.879020898
E2F1_Q4	0.918195
E2F1_Q4_01	0.917670509499999
E2F1_Q6	0.967236
E2F1_Q6_01	0.928288
E2F_Q2	1.04229
E2F_Q3_01	0.9203471325
E2F_Q4_01	0.910478486
E2F_Q6_01	0.906301690000003
EBF_Q6	0.843368371
EBOX_Q6	0.90958933000001
EFC_Q6	0.881937737500003
EGR1_01	0.817872724
EGR2_01	0.820063278000017
EGR_Q6	0.896744036000006
ELF1_Q6	0.853971271500001
EN1_01	1.03146912000001
ER_Q6	0.816875825000005
ER_Q6_02	0.879506315500016
ERR1_Q2	0.850593875500003
ETS1_B	0.848896338
ETS2_B	0.853393160000001
ETS_Q4	0.862263746000005
ETS_Q6	0.914595
EVI1_01	0.736656395500003
EVI1_02	0.809925383
EVI1_03	0.771855482500002
EVI1_04	0.860650974500011
EVI1_05	0.824785700000004
EVI1_06	0.8196
FOXD3_01	0.8760159275
FOXJ2_01	0.84282767500001
FOXJ2_02	0.849090960000023
FOXM1_01	0.9258379955
FOXO1_01	0.903152712000001
FOXO1_02	0.821538073500001
FOXO3_01	0.817810422
FOXO4_01	0.890096068
FOXO4_02	0.81450989
FOXP1_01	0.702124437500012
FOXP3_Q4	0.829331700000005
FOX_Q2	0.859292734000002
FXR_IR1_Q6	0.8065922945
FXR_Q3	0.809067521
GABP_B	0.838626494000005
GATA1_01	1.032941575
GATA1_02	0.908491972
GATA1_03	0.90216948
GATA1_04	0.908396144500002
GATA1_05	0.886090493
GATA4_Q3	0.871777566000004
GATA6_01	1.03219012000002
GATA_C	0.91153454
GATA_Q6	0.974954444500001
GCM_Q2	0.871237471
GCNF_01	0.7372246585
GRE_C	0.81218924250001
GR_Q6	0.841586031000001
GR_Q6_01	0.932178
HAND1E47_01	0.837861415
HELIOSA_01	0.90744124000004
HELIOSA_02	0.860427368000006
HES1_Q2	0.892863910000004
HFH3_01	0.852514065000005
HFH4_01	0.798683362000017
HIF1_Q3	0.861202216000013
HIF1_Q5	0.891371912000015
HMGIY_Q3	0.892864516500001
HMGIY_Q6	0.956028479999995
HMX1_01	0.801689518500009
HNF1_01	0.827948201500003
HNF1_C	0.834157427500003
HNF1_Q6	0.811378133
HNF1_Q6_01	0.80810146750001
HNF3_Q6	0.877926126500019
HNF3_Q6_01	0.855879480000004
HNF4ALPHA_Q6	0.862536704000004
HNF4_DR1_Q3	0.830218684000006
HNF4_Q6	0.930386825000001
HNF6_Q6	0.840882015999998
HOX13_01	0.781150864500005
HOXA3_01	1.02030131
HOXA4_Q2	0.953045
HSF1_01	0.925001182000006
HSF2_01	0.97311443600003
HSF_Q6	0.782325873
ICSBP_Q6	0.817541856500001
IK1_01	0.851103087500002
IK2_01	0.920260175
IK3_01	0.848823780000007
IPF1_Q4	0.876435484000009
IPF1_Q4_01	0.870270932500003
IRF1_01	0.7836342
IRF1_Q6	0.903047030000064
IRF2_01	0.772301685
IRF_Q6	0.82728873000001
